taxonKey,kingdom,phylum,class,order,family,genus,species
5676989,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua swallenii
2651837,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum latifolium
2704755,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sporobolus,Sporobolus pyramidatus
4186685,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper aereum
5613420,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Marsileaceae,Marsilea,Marsilea deflexa
7305279,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper zacatense
7966126,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum intermedium
2703885,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Leptochloa,Leptochloa virgata
2703641,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Pharus,Pharus latifolius
10508060,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Capparaceae,Neocapparis,Neocapparis pachaca
2797700,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Isochilus,Isochilus linearis
7580282,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia hirsuta
2956062,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Piscidia,Piscidia grandifolia
5574987,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Dicliptera,Dicliptera unguiculata
2872617,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium lancifolium
2699780,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Werauhia,Werauhia capitata
2718992,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Fuirena,Fuirena umbellata
4141013,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cryptochloa,Cryptochloa strictiflora
3784576,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,Paullinia faginea
2969071,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus costaricensis
4185200,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper rubripes
8418086,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Callianthe,Callianthe purpusii
5309690,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Stelis,Stelis psilantha
5388369,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Brickellia,Brickellia oliganthes
4184649,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper epigynium
4079729,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Goniopteris,Goniopteris eggersii
4012601,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum succubus
3782931,Plantae,Tracheophyta,Magnoliopsida,Laurales,Monimiaceae,Mollinedia,Mollinedia minutiflora
3932975,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Phyllonomaceae,Phyllonoma,Phyllonoma ruscifolia
4083024,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Goniopteris,Goniopteris mollis
4023945,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Serpocaulon,Serpocaulon levigatum
3708918,Plantae,Tracheophyta,Magnoliopsida,Picramniales,Picramniaceae,Picramnia,Picramnia latifolia
5355431,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ormosia,Ormosia cruenta
4134909,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lasiacis,Lasiacis rhizophora
3587954,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora apetala
5555861,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Clusia,Clusia valerii
3942341,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Selenicereus,Selenicereus inermis
2871988,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Rhodospatha,Rhodospatha pellucida
10884016,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Stenostephanus,Stenostephanus strictus
12222244,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Faramea,Faramea fosteri
5415341,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Odontonema,Odontonema cuspidatum
3105782,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,Sonchus asper
9030537,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Neurolaena,Neurolaena cobanensis
2907388,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chiococca,Chiococca pachyphylla
10906230,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea croceovenosa
2700290,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Werauhia,Werauhia subsecunda
9123385,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pentacalia,Pentacalia candelariae
2756141,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Burmanniaceae,Gymnosiphon,Gymnosiphon suaveolens
2790611,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Coccineorchis,Coccineorchis cernua
2807840,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Malaxis,Malaxis lagotis
2837080,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Eurystyles,Eurystyles cornu-bovis
5318253,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria virguncula
5309302,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Stelis,Stelis pulchella
4186215,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper capacibracteum
4185986,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia striata
5320403,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,Epidendrum barbae
5671008,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pilea,Pilea purulensis
5671352,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pilea,Pilea vulcanica
3915959,Plantae,Tracheophyta,Magnoliopsida,Ericales,Marcgraviaceae,Souroubea,Souroubea loczyi
3673624,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Pleuropetalum,Pleuropetalum pleiogynum
7365297,Plantae,Tracheophyta,Magnoliopsida,Huerteales,Dipentodontaceae,Perrottetia,Perrottetia panamensis
2828320,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Habenaria,Habenaria novemfida
5335396,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hoffmannia,Hoffmannia asclepiadea
3092011,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Telanthophora,Telanthophora grandifolia
3618725,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cascabela,Cascabela gaumeri
7679156,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Vismia,Vismia ferruginea
7862888,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea minutiflora
3992848,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Bursera,Bursera ovalifolia
3104756,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Clibadium,Clibadium sylvestre
3034614,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hydrocotyle,Hydrocotyle umbellata
5289612,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Chloris,Chloris barbata
2712277,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Scleria,Scleria microcarpa
2874614,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cayaponia,Cayaponia racemosa
2958076,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna bicapsularis
2873214,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium sparreorum
8303121,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schizachyrium,Schizachyrium brevifolium
7456808,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Ocellochloa,Ocellochloa stolonifera
5289850,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua americana
2717570,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis acicularis
5320359,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,Epidendrum lancilabium
2651825,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum villosum
3748572,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum caryotideum
4015020,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,Diplazium werckleanum
2970418,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,Leucaena leucocephala
2674688,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Holomitrium,Holomitrium arboreum
5282251,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Leucoloma,Leucoloma cruegerianum
2674071,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Entosthodon,Entosthodon bonplandii
2677121,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,Rosulabryum billarderii
8180349,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia,Lepidozia incurvata
7716121,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Lejeunea,Lejeunea phyllobola
2670254,Plantae,Bryophyta,Bryopsida,Dicranales,Calymperaceae,Calymperes,Calymperes palisotii
8895362,Plantae,Bryophyta,Bryopsida,Hookeriales,Hookeriaceae,Crossomitrium,Crossomitrium patrisiae
5282032,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranellaceae,Dicranella,Dicranella brachyblepharis
4186368,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Manekia,Manekia incurva
5581079,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Witheringia,Witheringia mortonii
7290051,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Microgramma,Microgramma tecta
2932943,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum pubescens
3870706,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia centrodesma
9793143,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Monteverdia,Monteverdia schippii
2754826,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea lepida
4094040,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Amphitecna,Amphitecna isthmica
5417022,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia vilersii
4034340,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Ruprechtia,Ruprechtia costata
3090079,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Neomirandea,Neomirandea psoralea
3086339,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper jacquemontianum
10207362,Plantae,Tracheophyta,Magnoliopsida,Ericales,Symplocaceae,Symplocos,Symplocos panamensis
5371729,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Nectandra,Nectandra turbacensis
2893899,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Posoqueria,Posoqueria latifolia
5555589,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Clusia,Clusia coclensis
4016049,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,Diplazium subsilvaticum
2967931,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Desmodium,Desmodium cinereum
5335472,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hoffmannia,Hoffmannia discolor
7348753,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea hondensis
5306514,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Aspasia,Aspasia epidendroides
4012043,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum montgomeryi
12185704,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coussarea,Coussarea suaveolens
7787466,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia macrostachyos
5335303,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hoffmannia,Hoffmannia pittieri
4189073,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper biauritum
3036542,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,Oreopanax striatus
5358039,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga laurina
3058684,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton ortholobus
5331145,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia aculeata
7788900,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Pseudolachnostoma,Pseudolachnostoma brasiliense
7300715,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pilea,Pilea dauciodora
4190977,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper neesianum
7733283,Plantae,Tracheophyta,Magnoliopsida,Chloranthales,Chloranthaceae,Hedyosmum,Hedyosmum brasiliense
2918934,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Elaeagia,Elaeagia myriantha
7707374,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,Viola elatior
5685370,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Nectandra,Nectandra cissiflora
3033592,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis dioica
2898202,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Faramea,Faramea paniculata
8394181,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Schultesianthus,Schultesianthus crosbyanus
3607148,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Polyphlebium,Polyphlebium angustatum
3036590,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,Oreopanax guatemalensis
4069176,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Phoradendron,Phoradendron woodsonii
5335356,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hoffmannia,Hoffmannia vesiculifera
2761060,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Ischnosiphon,Ischnosiphon elegans
8326671,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,Tectaria acerifolia
5558559,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Ardisia,Ardisia fendleri
7299833,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis nicandroides
3054465,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Chrozophora,Chrozophora tinctoria
3036570,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,Oreopanax nicaraguensis
2694798,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia oerstediana
3061239,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Gymnanthes,Gymnanthes lucida
3784141,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,Paullinia jamaicensis
7291417,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,Coccoloba acuminata
2884255,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,Pouteria viridis
3036651,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,Oreopanax costaricensis
2893935,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Posoqueria,Posoqueria grandiflora
2912655,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chassalia,Chassalia parvifolia
7305688,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper pseudolindenii
6634923,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Blakea,Blakea bracteata
9997482,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea justiciifolia
5412566,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Centropogon,Centropogon palmanus
3709948,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella idiospora
8059611,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha domingensis
3784416,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,Paullinia funicularis
3057350,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha costaricensis
7687446,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Passovia,Passovia pyrifolia
2984573,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Artocarpus,Artocarpus altilis
2717132,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis nigrescens
5407294,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Annona,Annona pruinosa
3791693,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Pristimera,Pristimera austin-smithii
2984785,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Couepia,Couepia polyandra
2705928,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Axonopus,Axonopus purpusii
4195813,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum morenoi
2886233,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Sarcaulus,Sarcaulus brasiliensis
2846478,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Trichocentrum,Trichocentrum cebolleta
4195690,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum nevermannianum
5361723,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ateleia,Ateleia herbert-smithii
2847054,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphyglottis,Scaphyglottis bidentata
5337359,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chomelia,Chomelia recordii
3073647,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Cnidoscolus,Cnidoscolus megacanthus
5303443,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Callisia,Callisia filiformis
2799494,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,Pleurothallis quadrifida
7285339,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Bronwenia,Bronwenia acapulcensis
4109103,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,Paspalum jimenezii
2705575,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,Paspalum pulchellum
5357852,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga heterophylla
9417251,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rotundanthus,Rotundanthus fulvidus
5549384,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Bonamia,Bonamia mexicana
4132936,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sacciolepis,Sacciolepis myuros
3060276,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton decalobus
2705571,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,Paspalum parviflorum
2704499,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Ichnanthus,Ichnanthus tenuis
3086330,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper reticulatum
3058656,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton ovalifolius
4182150,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Licaria,Licaria misantlae
2720884,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Rhynchospora,Rhynchospora brevirostris
2835492,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Specklinia,Specklinia minuta
3984227,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Heteropterys,Heteropterys brachiata
3156562,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Stenanona,Stenanona costaricensis
2712521,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Scleria,Scleria reticularis
3785984,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,Cupania cinerea
8410700,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Ochnaceae,Sauvagesia,Sauvagesia pulchella
5677062,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua media
7286190,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Rotala,Rotala mexicana
2851141,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lepanthes,Lepanthes confusa
2835809,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Muscarella,Muscarella samacensis
4123666,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Aristida,Aristida recurvata
2812894,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Beloglottis,Beloglottis costaricensis
3836810,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Angostura,Angostura granulosa
7354262,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus retifer
7880202,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia icosandra
3085047,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena vermicularis
5358081,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga chocoensis
2874859,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Turneraceae,Piriqueta,Piriqueta cistoides
9264822,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus salzmannianus
7769189,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Buchnera,Buchnera weberbaueri
2921033,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria costivenia
2765982,Plantae,Tracheophyta,Liliopsida,Commelinales,Pontederiaceae,Pontederia,Pontederia paradoxa
4113592,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Mesosetum,Mesosetum pittieri
5593616,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Ravenia,Ravenia rosea
5294717,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Reinhardtia,Reinhardtia latisecta
5658078,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Securidaca,Securidaca tenuifolia
2721358,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Rhynchospora,Rhynchospora eximia
2895641,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Macrocnemum,Macrocnemum roseum
5355119,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Machaerium,Machaerium cirrhiferum
5603033,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Gouania,Gouania eurycarpa
4175861,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Persea brenesii
2839165,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Gongora,Gongora claviodora
4124635,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schizachyrium,Schizachyrium microstachyum
4140682,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Jouvea,Jouvea straminea
7423177,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,Fridericia florida
7971245,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Talipariti,Talipariti pernambucense
2884569,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,Pouteria calistophylla
7305944,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper lanceaefolium
2650432,Plantae,Tracheophyta,Polypodiopsida,Schizaeales,Lygodiaceae,Lygodium,Lygodium palmatum
7938215,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana robinsonii
7288139,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Oryctanthus,Oryctanthus alveolatus
10021493,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ornithocephalus,Ornithocephalus bicornis
6391450,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,Persicaria glabra
3624954,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Polyclathra,Polyclathra cucumerina
2969156,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus sericeus
5416309,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia cartagensis
8398374,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia solearis
3036755,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,Oreopanax pycnocarpus
2724978,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex chordalis
7285448,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Hiraea,Hiraea fagifolia
9344211,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia aurantiaca
2984748,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Maranthes,Maranthes panamensis
3115470,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gynura,Gynura aurantiaca
5357674,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga acrocephala
3912400,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Platymiscium,Platymiscium curuense
5341747,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Operculina,Operculina turpethum
4105813,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,Paspalum pectinatum
2985272,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,Licania hypoleuca
3084939,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Alternanthera,Alternanthera sessilis
